NAME,E_KS (1st),E_Free,Spin,Gap,N_Au,N_Ag,DE1stStep,DE1stSteppa,EEFinal,EEFinalpa,DE_Bulk,DE_Bulk_peratom,NBONDS,AVBONDLEN,NAGAGBONDS,AVAGAGBONDLEN,AGAGRATIO,NAGAUBONDS,AVAGAUBONDLEN,AGAURATIO,NAUAUBONDS,AVAUAUBONDLEN,AUAURATIO,Type,NAG,NAU,Dir,Conf,Schoenflies symbol,CSM,RMS
deca_Ag_07_Au_06_config_313,-12363.022,-12365.05942,0.99736,0.19896,6,7,-0.68426154,-0.0526355,-2.37328462,-0.18256036,-16.512423,-1.270186,36,2.8304958,12,2.8490512,0.3333,18,2.8194952,0.5,6,2.8263881,0.1667,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_313,NO,NA,NA
deca_Ag_07_Au_06_config_314,-12363.2624,-12365.01352,0.99735,0.19884,6,7,-0.92466154,-0.07112781,-2.32738462,-0.17902959,-16.466519,-1.266655,34,2.815284,12,2.8408496,0.3529,16,2.8084524,0.4706,6,2.7823696,0.1765,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_314,NO,NA,NA
deca_Ag_07_Au_06_config_315,-12363.0134,-12365.15733,0.99605,0.18676,6,7,-0.67566154,-0.05197396,-2.47119462,-0.19009189,-16.610331,-1.277718,34,2.8200541,11,2.8351252,0.3235,18,2.8302605,0.5294,5,2.7501559,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_315,Cs,0.3058,0.0553
deca_Ag_07_Au_06_config_316,-12362.8265,-12363.13332,2.98884,0.15577,6,7,-0.48876154,-0.03759704,-0.44718462,-0.03439882,-14.58632,-1.122025,37,2.8465834,10,2.8571339,0.2703,16,2.8119383,0.4324,11,2.8873842,0.2973,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_316,Cs,0.0003,0.0018
deca_Ag_07_Au_06_config_317,-12363.2232,-12363.81046,0.99938,0.24221,6,7,-0.88546154,-0.06811243,-1.12432462,-0.08648651,-15.263456,-1.174112,37,2.863071,9,2.9704926,0.2432,20,2.8022137,0.5405,8,2.8943648,0.2162,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_317,NO,NA,NA
deca_Ag_07_Au_06_config_318,-12363.0964,-12364.98461,0.99768,0.20275,6,7,-0.75866154,-0.05835858,-2.29847462,-0.17680574,-16.437605,-1.264431,33,2.8069496,8,2.7886937,0.2424,19,2.8187261,0.5758,6,2.7939997,0.1818,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_318,NO,NA,NA
deca_Ag_07_Au_06_config_319,-12363.0934,-12364.90661,0.99449,0.17672,6,7,-0.75566154,-0.05812781,-2.22047462,-0.17080574,-16.359612,-1.258432,35,2.8292611,10,2.8498824,0.2857,18,2.8026109,0.5143,7,2.8683321,0.2,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_319,NO,NA,NA
deca_Ag_07_Au_06_config_320,-12363.3337,-12365.31444,0.99668,0.19197,6,7,-0.99596154,-0.07661243,-2.62830462,-0.20217728,-16.767439,-1.289803,34,2.8059616,10,2.8029776,0.2941,18,2.8107352,0.5294,6,2.796613,0.1765,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_320,NO,NA,NA
deca_Ag_07_Au_06_config_321,-12363.3079,-12364.71162,0.99735,0.19886,6,7,-0.97016154,-0.07462781,-2.02548462,-0.15580651,-16.16462,-1.243432,35,2.8329058,7,2.7820201,0.2,22,2.8583386,0.6286,6,2.7990208,0.1714,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_321,NO,NA,NA
deca_Ag_07_Au_06_config_322,-12363.2224,-12363.77694,0.99946,0.24631,6,7,-0.88466154,-0.06805089,-1.09080462,-0.08390805,-15.229944,-1.171534,37,2.8620088,9,2.9445856,0.2432,20,2.8121407,0.5405,8,2.8937817,0.2162,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_322,NO,NA,NA
deca_Ag_07_Au_06_config_323,-12362.87785,-12363.57434,1.19212,0.11064,6,7,-0.54011154,-0.04154704,-0.88820462,-0.06832343,-15.027337,-1.155949,33,2.8206074,7,2.8725953,0.2121,20,2.7953501,0.6061,6,2.8441477,0.1818,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_323,Cs,0.1745,0.0418
deca_Ag_07_Au_06_config_324,-12363.22791,-12364.95668,0.99971,0.0257,6,7,-0.89017154,-0.06847473,-2.27054462,-0.17465728,-16.409675,-1.262283,34,2.8206441,11,2.8576312,0.3235,18,2.7952414,0.5294,5,2.8307226,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_324,NO,NA,NA
deca_Ag_07_Au_06_config_325,-12363.1012,-12365.23023,1.0046,0.0843,6,7,-0.76346154,-0.05872781,-2.54409462,-0.19569959,-16.683225,-1.283325,36,2.8380105,8,2.8533127,0.2222,22,2.8231559,0.6111,6,2.8720734,0.1667,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_325,NO,NA,NA
deca_Ag_07_Au_06_config_326,-12363.4967,-12364.37528,0.99777,0.20386,6,7,-1.15896154,-0.08915089,-1.68914462,-0.1299342,-15.828275,-1.21756,35,2.835041,7,2.8864975,0.2,22,2.8045981,0.6286,6,2.8866332,0.1714,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_326,NO,NA,NA
deca_Ag_07_Au_06_config_327,-12363.3445,-12365.27417,0.99804,0.20775,6,7,-1.00676154,-0.0774432,-2.58803462,-0.19907959,-16.727167,-1.286705,34,2.8289897,10,2.8830528,0.2941,19,2.7832088,0.5588,5,2.8948359,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_327,Cs,0.1135,0.0337
deca_Ag_07_Au_06_config_328,-12363.0069,-12365.10754,0.98887,0.15558,6,7,-0.66916154,-0.05147396,-2.42140462,-0.18626189,-16.560535,-1.273887,34,2.8134954,8,2.8649876,0.2353,21,2.7898791,0.6176,5,2.8302975,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_328,NO,NA,NA
deca_Ag_07_Au_06_config_329,-12363.12009,-12364.95482,0.99997,0.0699,6,7,-0.78235154,-0.06018089,-2.26868462,-0.1745142,-16.407823,-1.26214,33,2.8075757,9,2.7893271,0.2727,20,2.8037097,0.6061,4,2.8679681,0.1212,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_329,NO,NA,NA
deca_Ag_07_Au_06_config_330,-12362.9792,-12363.31655,2.92725,0.09955,6,7,-0.64146154,-0.0493432,-0.63041462,-0.04849343,-14.769553,-1.136119,37,2.8470941,8,2.8725173,0.2162,20,2.81461,0.5405,9,2.8966832,0.2432,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_330,NO,NA,NA
deca_Ag_07_Au_06_config_331,-12362.8603,-12365.47039,0.99959,0.25453,6,7,-0.52256154,-0.04019704,-2.78425462,-0.21417343,-16.923392,-1.301799,33,2.8089583,11,2.8925643,0.3333,19,2.7653854,0.5758,3,2.7783592,0.0909,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_331,Cs,0.0358,0.0189
deca_Ag_07_Au_06_config_332,-12363.188,-12365.48138,0.99752,0.20076,6,7,-0.85026154,-0.06540473,-2.79524462,-0.21501882,-16.934383,-1.302645,36,2.832705,8,2.8199143,0.2222,22,2.8321762,0.6111,6,2.851697,0.1667,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_332,NO,NA,NA
deca_Ag_07_Au_06_config_333,-12363.3618,-12365.12375,0.9963,0.18871,6,7,-1.02406154,-0.07877396,-2.43761462,-0.18750882,-16.576746,-1.275134,36,2.8381197,8,2.8333547,0.2222,23,2.8454795,0.6389,5,2.811892,0.1389,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_333,NO,NA,NA
deca_Ag_07_Au_06_config_334,-12364.181,-12365.25829,0.99911,0.22963,6,7,-1.84326154,-0.14178935,-2.57215462,-0.19785805,-16.711291,-1.285484,37,2.8478868,10,2.8537526,0.2703,22,2.8565006,0.5946,5,2.7982571,0.1351,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_334,NO,NA,NA
deca_Ag_07_Au_06_config_335,-12363.1695,-12363.65235,2.99578,0.18862,6,7,-0.83176154,-0.06398166,-0.96621462,-0.0743242,-15.105345,-1.16195,37,2.8407929,12,2.8288219,0.3243,18,2.8257039,0.4865,7,2.9001155,0.1892,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_335,Cs,0.0982,0.0313
deca_Ag_07_Au_06_config_336,-12363.4221,-12364.77644,0.99769,0.20295,6,7,-1.08436154,-0.08341243,-2.09030462,-0.16079266,-16.229444,-1.248419,39,2.8762681,13,2.8788435,0.3333,22,2.8491778,0.5641,4,3.0168967,0.1026,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_336,NO,NA,NA
deca_Ag_07_Au_06_config_337,-12363.22721,-12365.15822,1.01028,0.0702,6,7,-0.88947154,-0.06842089,-2.47208462,-0.19016036,-16.611217,-1.277786,36,2.831826,13,2.8568685,0.3611,16,2.7996428,0.4444,7,2.8588779,0.1944,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_337,NO,NA,NA
deca_Ag_07_Au_06_config_338,-12363.5815,-12364.64863,0.99572,0.18433,6,7,-1.24376154,-0.09567396,-1.96249462,-0.15096112,-16.101633,-1.238587,34,2.8248882,11,2.8268836,0.3235,20,2.8265851,0.5882,3,2.8062623,0.0882,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_338,NO,NA,NA
deca_Ag_07_Au_06_config_339,-12363.55675,-12365.10519,0.99982,0.0578,6,7,-1.21901154,-0.09377012,-2.41905462,-0.18608112,-16.558186,-1.273707,36,2.8382821,11,2.8801079,0.3056,22,2.7992947,0.6111,3,2.9708288,0.0833,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_339,NO,NA,NA
deca_Ag_07_Au_06_config_340,-12363.7449,-12364.74804,0.99775,0.20374,6,7,-1.40716154,-0.1082432,-2.06190462,-0.15860805,-16.201041,-1.246234,39,2.8692129,12,2.8743658,0.3077,24,2.8469574,0.6154,3,3.026643,0.0769,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_340,NO,NA,NA
deca_Ag_07_Au_06_config_341,-12363.5507,-12364.57547,0.99723,0.19744,6,7,-1.21296154,-0.09330473,-1.88933462,-0.14533343,-16.028471,-1.232959,36,2.8513379,11,2.8888085,0.3056,20,2.8300683,0.5556,5,2.8539815,0.1389,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_341,Cs,0.1209,0.0348
deca_Ag_07_Au_06_config_342,-12363.2378,-12363.60429,2.99343,0.17397,6,7,-0.90006154,-0.0692355,-0.91815462,-0.07062728,-15.057293,-1.158253,37,2.8388395,13,2.8031156,0.3514,16,2.8506916,0.4324,8,2.873188,0.2162,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_342,C2v,0.0007,0.0026
deca_Ag_07_Au_06_config_343,-12363.6097,-12364.12433,0.99576,0.18464,6,7,-1.27196154,-0.0978432,-1.43819462,-0.11063036,-15.577325,-1.198256,37,2.841469,11,2.7950652,0.2973,20,2.8465815,0.5405,6,2.9095047,0.1622,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_343,NO,NA,NA
deca_Ag_07_Au_06_config_344,-12363.5776,-12365.08048,0.99595,0.18596,6,7,-1.23986154,-0.09537396,-2.39434462,-0.18418036,-16.533484,-1.271806,36,2.8466575,13,2.8768551,0.3611,19,2.8250911,0.5278,4,2.8509498,0.1111,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_344,NO,NA,NA
deca_Ag_07_Au_06_config_345,-12363.4819,-12364.40329,0.9962,0.1879,6,7,-1.14416154,-0.08801243,-1.71715462,-0.13208882,-15.856285,-1.219714,35,2.8331513,11,2.8075182,0.3143,19,2.8394363,0.5429,5,2.865658,0.1429,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_345,NO,NA,NA
deca_Ag_07_Au_06_config_346,-12363.7402,-12364.78288,0.99646,0.19005,6,7,-1.40246154,-0.10788166,-2.09674462,-0.16128805,-16.23588,-1.248914,37,2.8570106,12,2.8394945,0.3243,19,2.8310235,0.5135,6,2.9743364,0.1622,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_346,NO,NA,NA
deca_Ag_07_Au_06_config_347,-12363.8259,-12364.35975,0.99459,0.17728,6,7,-1.48816154,-0.11447396,-1.67361462,-0.12873959,-15.812748,-1.216365,37,2.8449824,10,2.8103561,0.2703,22,2.8337736,0.5946,5,2.963552,0.1351,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_347,Cs,0.5408,0.0735
deca_Ag_07_Au_06_config_348,-12363.5297,-12364.01399,0.98962,0.15721,6,7,-1.19196154,-0.09168935,-1.32785462,-0.10214266,-15.466992,-1.189769,37,2.8386016,11,2.8453851,0.2973,20,2.8190484,0.5405,6,2.8913429,0.1622,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_348,C2v,0.0225,0.0150
deca_Ag_07_Au_06_config_349,-12363.7631,-12364.89566,0.99718,0.19691,6,7,-1.42536154,-0.1096432,-2.20952462,-0.16996343,-16.348659,-1.257589,42,2.8874495,12,2.8300393,0.2857,24,2.8666089,0.5714,6,3.085633,0.1429,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_349,D3d,0.0970,0.0311
deca_Ag_07_Au_06_config_350,-12363.8732,-12364.68707,0.9979,0.20571,6,7,-1.53546154,-0.11811243,-2.00093462,-0.15391805,-16.140073,-1.241544,39,2.8669052,11,2.8159289,0.2821,24,2.8641376,0.6154,4,3.0236959,0.1026,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_350,NO,NA,NA
deca_Ag_07_Au_06_config_351,-12362.6532,-12363.01221,4.97422,0.14584,6,7,-0.31546154,-0.02426627,-0.32607462,-0.02508266,-14.465214,-1.112709,37,2.8436475,16,2.8522928,0.4324,11,2.7989843,0.2973,10,2.8789437,0.2703,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_351,C5v,0.2547,0.0505
deca_Ag_07_Au_06_config_352,-12363.1924,-12365.0713,0.99656,0.19093,6,7,-0.85466154,-0.0657432,-2.38516462,-0.1834742,-16.524297,-1.2711,35,2.8401167,13,2.8848102,0.3714,17,2.8359816,0.4857,5,2.7379763,0.1429,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_352,NO,NA,NA
deca_Ag_07_Au_06_config_353,-12363.16992,-12365.35405,0.99284,0.1031,6,7,-0.83218154,-0.06401396,-2.66791462,-0.2052242,-16.807054,-1.29285,38,2.8550918,15,2.899688,0.3947,17,2.8121319,0.4474,6,2.8653212,0.1579,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_353,NO,NA,NA
deca_Ag_07_Au_06_config_354,-12363.3583,-12364.94027,0.9928,0.16864,6,7,-1.02056154,-0.07850473,-2.25413462,-0.17339497,-16.39327,-1.261021,36,2.8389475,12,2.8585427,0.3333,17,2.813483,0.4722,7,2.8671997,0.1944,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_354,NO,NA,NA
deca_Ag_07_Au_06_config_355,-12363.18151,-12364.74217,0.99895,0.29054,6,7,-0.84377154,-0.0649055,-2.05603462,-0.15815651,-16.19517,-1.245782,34,2.8265431,13,2.8543167,0.3824,14,2.8129208,0.4118,7,2.8022079,0.2059,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_355,NO,NA,NA
deca_Ag_07_Au_06_config_356,-12363.4056,-12364.96024,0.99122,0.16271,6,7,-1.06786154,-0.0821432,-2.27410462,-0.17493112,-16.413236,-1.262557,35,2.8313854,11,2.8786616,0.3143,18,2.8117838,0.5143,6,2.8035152,0.1714,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_356,NO,NA,NA
deca_Ag_07_Au_06_config_357,-12363.3347,-12365.18563,0.99101,0.16205,6,7,-0.99696154,-0.07668935,-2.49949462,-0.19226882,-16.638632,-1.279895,36,2.8352959,12,2.8693349,0.3333,18,2.8191557,0.5,6,2.8156395,0.1667,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_357,NO,NA,NA
deca_Ag_07_Au_06_config_358,-12363.4898,-12365.20021,0.99107,0.16224,6,7,-1.15206154,-0.08862012,-2.51407462,-0.19339036,-16.653214,-1.281016,36,2.8355007,13,2.8437636,0.3611,16,2.8180494,0.4444,7,2.8600457,0.1944,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_358,NO,NA,NA
deca_Ag_07_Au_06_config_359,-12363.2808,-12365.06617,0.99054,0.16046,6,7,-0.94306154,-0.0725432,-2.38003462,-0.18307959,-16.519173,-1.270706,33,2.8080478,12,2.8390443,0.3636,16,2.7818544,0.4848,5,2.817472,0.1515,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_359,NO,NA,NA
deca_Ag_07_Au_06_config_360,-12363.699,-12365.06779,0.99749,0.20039,6,7,-1.36126154,-0.10471243,-2.38165462,-0.1832042,-16.520789,-1.27083,37,2.8446288,13,2.8378193,0.3514,19,2.8454795,0.5135,5,2.8591003,0.1351,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_360,NO,NA,NA
deca_Ag_07_Au_06_config_361,-12363.3192,-12365.10855,0.99943,0.24489,6,7,-0.98146154,-0.07549704,-2.42241462,-0.18633959,-16.561545,-1.273965,37,2.851928,16,2.9309402,0.4324,18,2.7821236,0.4865,3,2.8493528,0.0811,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_361,Cs,0.6204,0.0788
deca_Ag_07_Au_06_config_362,-12363.7523,-12365.33612,0.99765,0.20231,6,7,-1.41456154,-0.10881243,-2.64998462,-0.20384497,-16.789117,-1.291471,35,2.824285,12,2.8757918,0.3429,20,2.7871869,0.5714,3,2.8655784,0.0857,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_362,NO,NA,NA
deca_Ag_07_Au_06_config_363,-12363.43575,-12364.77687,0.99999,0.08526,6,7,-1.09801154,-0.08446243,-2.09073462,-0.16082574,-16.229867,-1.248451,39,2.8788812,13,2.8831241,0.3333,22,2.8503628,0.5641,4,3.0219417,0.1026,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_363,NO,NA,NA
deca_Ag_07_Au_06_config_364,-12363.63,-12364.53485,0.99646,0.19005,6,7,-1.29226154,-0.09940473,-1.84871462,-0.14220882,-15.987846,-1.229834,35,2.8271368,13,2.8310225,0.3714,18,2.825738,0.5143,4,2.8208013,0.1143,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_364,NO,NA,NA
deca_Ag_07_Au_06_config_365,-12363.64,-12365.4056,0.99111,0.16236,6,7,-1.30226154,-0.10017396,-2.71946462,-0.20918959,-16.858599,-1.296815,35,2.8244903,12,2.8523493,0.3429,18,2.7905958,0.5143,5,2.8796465,0.1429,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_365,NO,NA,NA
deca_Ag_07_Au_06_config_366,-12363.9148,-12364.78052,0.99768,0.20264,6,7,-1.57706154,-0.12131243,-2.09438462,-0.16110651,-16.233522,-1.248732,34,2.8190057,11,2.8183043,0.3235,20,2.8109715,0.5882,3,2.8751423,0.0882,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_366,NO,NA,NA
deca_Ag_07_Au_06_config_367,-12363.242,-12363.85229,0.99679,0.19299,6,7,-0.90426154,-0.06955858,-1.16615462,-0.0897042,-15.305288,-1.17733,36,2.8465333,12,2.8225,0.3333,17,2.8495893,0.4722,7,2.8803127,0.1944,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_367,NO,NA,NA
deca_Ag_07_Au_06_config_368,-12363.32246,-12365.22505,1.00041,0.15278,6,7,-0.98472154,-0.07574781,-2.53891462,-0.19530112,-16.678054,-1.282927,34,2.8140919,11,2.8673549,0.3235,20,2.7912939,0.5882,3,2.7707798,0.0882,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_368,NO,NA,NA
deca_Ag_07_Au_06_config_369,-12363.67155,-12364.69653,1.00035,0.0796,6,7,-1.33381154,-0.10260089,-2.01039462,-0.15464574,-16.149528,-1.242271,36,2.8421159,12,2.8557489,0.3333,20,2.8379371,0.5556,4,2.8221109,0.1111,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_369,NO,NA,NA
deca_Ag_07_Au_06_config_370,-12363.669,-12364.73753,0.99767,0.20258,6,7,-1.33126154,-0.10240473,-2.05139462,-0.15779959,-16.190531,-1.245425,35,2.8277857,13,2.8525634,0.3714,19,2.8081555,0.5429,3,2.8447361,0.0857,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_370,NO,NA,NA
deca_Ag_07_Au_06_config_371,-12363.5301,-12365.20665,0.99038,0.15999,6,7,-1.19236154,-0.09172012,-2.52051462,-0.19388574,-16.659649,-1.281511,36,2.835474,13,2.8692343,0.3611,17,2.8077407,0.4722,6,2.840909,0.1667,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_371,NO,NA,NA
deca_Ag_07_Au_06_config_372,-12363.7136,-12365.45148,0.99586,0.18535,6,7,-1.37586154,-0.1058355,-2.76534462,-0.21271882,-16.904483,-1.300345,36,2.8325126,10,2.8402801,0.2778,21,2.8158932,0.5833,5,2.8867784,0.1389,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_372,NO,NA,NA
deca_Ag_07_Au_06_config_373,-12363.4637,-12363.95165,0.9986,0.21786,6,7,-1.12596154,-0.08661243,-1.26551462,-0.09734728,-15.404652,-1.184973,37,2.841001,12,2.8242378,0.3243,19,2.8470733,0.5135,6,2.8553002,0.1622,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_373,Cs,0.1314,0.0363
deca_Ag_07_Au_06_config_374,-12363.8124,-12364.78386,0.997,0.19493,6,7,-1.47466154,-0.1134355,-2.09772462,-0.16136343,-16.236864,-1.24899,37,2.8468473,11,2.8313029,0.2973,23,2.8502698,0.6216,3,2.8776104,0.0811,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_374,NO,NA,NA
deca_Ag_07_Au_06_config_375,-12363.55618,-12364.95878,1.00019,0.0723,6,7,-1.21844154,-0.09372627,-2.27264462,-0.17481882,-16.411783,-1.262445,36,2.8438902,13,2.9258268,0.3611,18,2.7873158,0.5,5,2.8345199,0.1389,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_375,NO,NA,NA
deca_Ag_07_Au_06_config_376,-12363.4967,-12364.74659,0.99773,0.20332,6,7,-1.15896154,-0.08915089,-2.06045462,-0.15849651,-16.199591,-1.246122,38,2.8584468,11,2.8306651,0.2895,24,2.8471413,0.6316,3,3.0507553,0.0789,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_376,NO,NA,NA
deca_Ag_07_Au_06_config_377,-12363.54657,-12364.99857,1.00338,0.0794,6,7,-1.20883154,-0.09298704,-2.31243462,-0.17787959,-16.451572,-1.265506,37,2.8517461,13,2.8816717,0.3514,21,2.8245237,0.5676,3,2.9126241,0.0811,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_377,NO,NA,NA
deca_Ag_07_Au_06_config_378,-12363.9872,-12365.19375,0.99397,0.17284,6,7,-1.64946154,-0.12688166,-2.50761462,-0.19289343,-16.646748,-1.280519,35,2.8299263,10,2.8843031,0.2857,23,2.7955654,0.6571,2,2.9531922,0.0571,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_378,Cs,0.5413,0.0736
deca_Ag_07_Au_06_config_379,-12363.3839,-12365.35313,0.96049,0.05726,6,7,-1.04616154,-0.08047396,-2.66699462,-0.20515343,-16.806125,-1.292779,36,2.8389447,11,2.8991823,0.3056,20,2.7906063,0.5556,5,2.899776,0.1389,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_379,NO,NA,NA
deca_Ag_07_Au_06_config_380,-12363.33319,-12365.13882,1.00614,0.07605,6,7,-0.99545154,-0.0765732,-2.45268462,-0.18866805,-16.591816,-1.276294,33,2.8088286,9,2.8260469,0.2727,21,2.7881672,0.6364,3,2.9018028,0.0909,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_380,NO,NA,NA
deca_Ag_07_Au_06_config_381,-12363.55231,-12365.59584,1.07671,0.06166,6,7,-1.21457154,-0.09342858,-2.90970462,-0.22382343,-17.048835,-1.311449,36,2.830101,7,2.8168983,0.1944,25,2.835278,0.6944,4,2.8208506,0.1111,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_381,Cs,0.0350,0.0187
deca_Ag_07_Au_06_config_382,-12363.0872,-12363.37646,4.99199,0.17941,6,7,-0.74946154,-0.05765089,-0.69032462,-0.05310189,-14.829456,-1.140727,37,2.8365679,11,2.8441315,0.2973,21,2.8230221,0.5676,5,2.8768196,0.1351,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_382,C5,1.6087,0.1268
deca_Ag_07_Au_06_config_383,-12362.6998,-12365.08229,0.99687,0.19379,6,7,-0.36206154,-0.02785089,-2.39615462,-0.18431959,-16.535289,-1.271945,36,2.8387647,11,2.8622286,0.3056,18,2.8220601,0.5,7,2.8448443,0.1944,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_383,NO,NA,NA
deca_Ag_07_Au_06_config_384,-12363.1322,-12365.19927,0.99743,0.19974,6,7,-0.79446154,-0.06111243,-2.51313462,-0.19331805,-16.652268,-1.280944,34,2.8117156,11,2.8398256,0.3235,18,2.8001778,0.5294,5,2.791409,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_384,NO,NA,NA
deca_Ag_07_Au_06_config_385,-12363.1367,-12365.33169,0.99752,0.20057,6,7,-0.79896154,-0.06145858,-2.64555462,-0.2035042,-16.784691,-1.29113,38,2.8552148,12,2.8890305,0.3158,21,2.831038,0.5526,5,2.875598,0.1316,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_385,NO,NA,NA
deca_Ag_07_Au_06_config_386,-12362.8292,-12365.27516,0.99676,0.1927,6,7,-0.49146154,-0.03780473,-2.58902462,-0.19915574,-16.728159,-1.286781,34,2.8105457,10,2.8127544,0.2941,18,2.7820787,0.5294,6,2.8922665,0.1765,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_386,NO,NA,NA
deca_Ag_07_Au_06_config_387,-12363.12412,-12364.67454,0.99995,0.27363,6,7,-0.78638154,-0.06049089,-1.98840462,-0.1529542,-16.127544,-1.24058,34,2.8232057,11,2.8042269,0.3235,16,2.8289146,0.4706,7,2.839978,0.2059,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_387,NO,NA,NA
deca_Ag_07_Au_06_config_388,-12363.2309,-12364.78245,0.99791,0.20598,6,7,-0.89316154,-0.06870473,-2.09631462,-0.16125497,-16.235448,-1.248881,34,2.8207743,7,2.7898521,0.2059,20,2.8087575,0.5882,7,2.8860281,0.2059,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_388,NO,NA,NA
deca_Ag_07_Au_06_config_389,-12363.3207,-12365.24387,0.99709,0.19589,6,7,-0.98296154,-0.07561243,-2.55773462,-0.19674882,-16.696866,-1.284374,34,2.8160646,11,2.8431892,0.3235,18,2.7895348,0.5294,5,2.8518977,0.1471,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_389,NO,NA,NA
deca_Ag_07_Au_06_config_390,-12363.3086,-12365.28804,0.99432,0.17583,6,7,-0.97086154,-0.07468166,-2.60190462,-0.20014651,-16.741039,-1.287772,36,2.8343089,10,2.8421776,0.2778,20,2.8196075,0.5556,6,2.8702002,0.1667,Deca,7,6,Ag_07,deca_Ag_07_Au_06_config_390,NO,NA,NA
